Entity,Code,Day,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Afghanistan,AFG,2020-01-01,-0.012119115,0.033068403,-0.042428064
Afghanistan,AFG,2020-01-06,-0.012228163,0.033068403,-0.041958828
Afghanistan,AFG,2020-01-13,-0.012834493,0.032401395,-0.040533342
Afghanistan,AFG,2020-01-20,-0.006589379,0.059934958,-0.066298535
Afghanistan,AFG,2020-01-27,0.000570247,0.050366632,-0.070440328
Afghanistan,AFG,2020-02-03,-0.003694554,0.057197819,-0.072336401
Afghanistan,AFG,2020-02-10,-0.000798054,0.061924281,-0.07671584
Afghanistan,AFG,2020-02-17,0.000582213,0.076349994,-0.08403473
Afghanistan,AFG,2020-02-24,-0.037469068,0.070626945,-0.203656733
Afghanistan,AFG,2020-03-02,-0.079566333,0.057347021,-0.266352671
Afghanistan,AFG,2020-03-09,-0.025777867,0.145722515,-0.222348725
Afghanistan,AFG,2020-03-16,0.129734969,0.265268532,-0.14577141
Afghanistan,AFG,2020-03-23,-0.057640372,0.156500489,-0.147641079
Afghanistan,AFG,2020-03-30,-0.058921799,0.161676534,-0.17055518
Afghanistan,AFG,2020-04-06,0.019405552,0.186293071,-0.158919911
Afghanistan,AFG,2020-04-13,-0.015666186,0.212325927,-0.158344823
Afghanistan,AFG,2020-04-20,-0.028233249,0.150017727,-0.207894816
Afghanistan,AFG,2020-04-27,-0.013848799,0.203197136,-0.185276592
Afghanistan,AFG,2020-05-04,0.053064738,0.243549911,-0.062035808
Afghanistan,AFG,2020-05-11,0.106368771,0.29820931,-0.07852556
Afghanistan,AFG,2020-05-18,0.127134814,0.356918537,0.004467644
Afghanistan,AFG,2020-05-25,0.109974672,0.344644334,-0.02550274
Afghanistan,AFG,2020-06-01,0.192034221,0.419610374,0.003785926
Afghanistan,AFG,2020-06-08,0.265537086,0.55613469,0.050741709
Afghanistan,AFG,2020-06-15,0.311725943,0.583560033,0.070731663
Afghanistan,AFG,2020-06-22,0.353466482,0.637097865,0.090126163
Afghanistan,AFG,2020-06-29,0.34764255,0.531600697,0.113445257
Afghanistan,AFG,2020-07-06,0.3708891,0.566585589,0.158698294
Afghanistan,AFG,2020-07-13,0.313078194,0.530953489,0.139801314
Afghanistan,AFG,2020-07-20,0.319295667,0.56074294,0.143468801
Afghanistan,AFG,2020-07-27,0.244310464,0.491107905,0.114764746
Afghanistan,AFG,2020-08-03,0.171354293,0.365933919,0.113750837
Afghanistan,AFG,2020-08-10,0.20496111,0.410498015,0.099541974
Afghanistan,AFG,2020-08-17,0.182574767,0.412737705,0.065149626
Afghanistan,AFG,2020-08-24,0.212718678,0.340141558,0.044133975
Afghanistan,AFG,2020-08-31,0.154064631,0.250337265,-0.010904891
Afghanistan,AFG,2020-09-07,0.18778659,0.265733681,0.027326941
Afghanistan,AFG,2020-09-14,0.186434169,0.25740131,0.01909655
Afghanistan,AFG,2020-09-21,0.180789829,0.290715942,0.044540243
Afghanistan,AFG,2020-09-28,0.188046197,0.279379695,0.045214849
Afghanistan,AFG,2020-10-05,0.188853586,0.308611183,0.068073148
Afghanistan,AFG,2020-10-12,0.19112708,0.35571116,0.058752545
Afghanistan,AFG,2020-10-19,0.18910649,0.351677932,0.031771697
Afghanistan,AFG,2020-10-26,0.190464842,0.372813435,0.057907522
Afghanistan,AFG,2020-11-02,0.188353705,0.38773505,0.052873604
Afghanistan,AFG,2020-11-09,0.19660658,0.382106909,0.042131702
Afghanistan,AFG,2020-11-16,0.226790437,0.455860151,0.060445001
Afghanistan,AFG,2020-11-23,0.236027805,0.458463078,0.063962209
Afghanistan,AFG,2020-11-30,0.237989531,0.461390962,0.083497032
Afghanistan,AFG,2020-12-07,0.262141469,0.464915768,0.096725172
Afghanistan,AFG,2020-12-14,0.225037226,0.402003902,0.041769376
Afghanistan,AFG,2020-12-21,0.209537726,0.346724177,0.05247877
Afghanistan,AFG,2020-12-28,0.305092673,0.535490225,0.038486068
Afghanistan,AFG,2021-01-04,0.159396742,0.443141731,0.002831464
Afghanistan,AFG,2021-01-11,0.178997047,0.475641495,0.000311382
Afghanistan,AFG,2021-01-18,0.141736693,0.443855106,-0.055543579
Afghanistan,AFG,2021-01-25,0.140072488,0.442566613,-0.00695037
Afghanistan,AFG,2021-02-01,0.139269876,0.433373664,-0.047534804
Afghanistan,AFG,2021-02-08,0.153867954,0.328251779,-0.036335653
Afghanistan,AFG,2021-02-15,0.121711765,0.405584902,-0.031853541
Afghanistan,AFG,2021-02-22,0.107742997,0.380354805,-0.043099301
Afghanistan,AFG,2021-03-01,0.139360547,0.274985912,-0.064125344
Afghanistan,AFG,2021-03-08,0.119869792,0.317836469,-0.049238694
Afghanistan,AFG,2021-03-15,0.275590301,0.461194984,0.000878771
Afghanistan,AFG,2021-03-22,0.196974181,0.335119559,-0.034941947
Afghanistan,AFG,2021-03-29,0.333611953,0.547081287,0.075557971
Afghanistan,AFG,2021-04-05,0.340620755,0.634985467,0.063498701
Afghanistan,AFG,2021-04-12,0.347573883,0.575746225,0.050139172
Afghanistan,AFG,2021-04-19,0.332574391,0.612454191,0.033009472
Afghanistan,AFG,2021-04-26,0.6672493,1.262180764,0.096017725
Afghanistan,AFG,2021-05-03,0.744195772,1.271470507,0.095771719
Afghanistan,AFG,2021-05-10,0.844399758,1.366292703,0.126810595
Afghanistan,AFG,2021-05-17,1.085135565,1.452363054,0.111105884
Afghanistan,AFG,2021-05-24,1.123467059,1.630285882,0.16326655
Afghanistan,AFG,2021-05-31,0.670313849,1.726327383,0.176729125
Afghanistan,AFG,2021-06-07,0.727336276,1.965115249,0.26650639
Afghanistan,AFG,2021-06-14,0.875697168,1.902186292,0.330023755
Afghanistan,AFG,2021-06-21,0.881218061,2.081861645,0.351351435
Afghanistan,AFG,2021-06-28,0.788559864,1.739700149,0.35845947
Afghanistan,AFG,2021-07-05,0.720250601,1.815618016,0.339920805
Afghanistan,AFG,2021-07-12,0.775891859,1.980082213,0.349096528
Afghanistan,AFG,2021-07-19,0.60528462,1.648141708,0.251535712
Afghanistan,AFG,2021-07-26,0.596125425,1.507387632,0.274105459
Afghanistan,AFG,2021-08-02,0.699899943,1.667676394,0.259755879
Afghanistan,AFG,2021-08-09,0.541698735,1.066800954,0.204540584
Afghanistan,AFG,2021-08-16,0.509391665,0.958999075,0.161453697
Afghanistan,AFG,2021-08-23,0.502339025,1.042172898,0.152124768
Afghanistan,AFG,2021-08-30,0.4431949,1.030182938,0.15079936
Afghanistan,AFG,2021-09-06,0.41572287,1.008202533,0.126732255
Afghanistan,AFG,2021-09-13,0.400295754,0.955544495,0.131191924
Afghanistan,AFG,2021-09-20,0.373086449,0.900330746,0.103499566
Afghanistan,AFG,2021-09-27,0.333997701,0.781567806,0.086900811
Afghanistan,AFG,2021-10-04,0.320179635,0.762785352,0.082053664
Afghanistan,AFG,2021-10-11,0.316308639,0.72700404,0.077072976
Afghanistan,AFG,2021-10-18,0.310823534,0.694493607,0.08905951
Afghanistan,AFG,2021-10-25,0.324612594,0.686898075,0.086334522
Afghanistan,AFG,2021-11-01,0.295497232,0.662845992,0.080473347
Afghanistan,AFG,2021-11-08,0.293834128,0.37014913,0.046139886
Afghanistan,AFG,2021-11-15,0.193270055,0.308264899,0.008796214
Afghanistan,AFG,2021-11-22,0.22429457,0.322009748,0.018267994
Afghanistan,AFG,2021-11-29,0.179595768,0.285898196,-0.011807903
Afghanistan,AFG,2021-12-06,0.163928279,0.278555903,-0.037751255
Afghanistan,AFG,2021-12-13,0.143734593,0.26961361,-0.043762088
Afghanistan,AFG,2021-12-20,0.155946357,0.27934256,-0.020481332
Afghanistan,AFG,2021-12-27,0.122808325,0.281568373,-0.029489877
Afghanistan,AFG,2022-01-03,0.112997217,0.269284798,-0.047097418
Afghanistan,AFG,2022-01-10,0.159718124,0.407619586,-0.005436356
Afghanistan,AFG,2022-01-17,0.320789814,0.879134353,-0.034528412
Afghanistan,AFG,2022-01-24,0.350611937,0.925485939,-0.034204022
Afghanistan,AFG,2022-01-31,0.623691959,1.120281019,0.12572914
Afghanistan,AFG,2022-02-07,0.712944848,1.492939105,0.149040868
Afghanistan,AFG,2022-02-14,0.767197537,1.375219305,0.182960732
Afghanistan,AFG,2022-02-21,0.575280373,1.11042064,0.123702062
Afghanistan,AFG,2022-02-28,0.500344079,1.001153961,0.128093028
Afghanistan,AFG,2022-03-07,0.643873684,1.007690373,0.125411447
Afghanistan,AFG,2022-03-14,0.239249254,0.534058,0.023302841
Afghanistan,AFG,2022-03-21,0.083595761,0.369535924,-0.038186283
Afghanistan,AFG,2022-03-28,0.335799718,0.870295151,0.068958489
Afghanistan,AFG,2022-04-04,0.102301418,0.32393555,-0.007866912
Afghanistan,AFG,2022-04-11,0.134850554,0.362946876,-0.0155723
Afghanistan,AFG,2022-04-18,0.113253103,0.358577775,-0.021212555
Afghanistan,AFG,2022-04-25,0.063473768,0.27794298,-0.031584494
Afghanistan,AFG,2022-05-02,0.056803183,0.223203207,-0.038209373
Afghanistan,AFG,2022-05-09,0.116321512,0.320099834,0.004472998
Afghanistan,AFG,2022-05-16,0.114327003,0.294470623,-0.023747942
Afghanistan,AFG,2022-05-23,0.119959873,0.328277093,-0.011717578
Afghanistan,AFG,2022-05-30,0.235646284,0.510243563,0.014910232
Afghanistan,AFG,2022-06-06,0.281355652,0.539342343,0.010497659
Afghanistan,AFG,2022-06-13,0.275032775,0.576884272,0.011003338
Afghanistan,AFG,2022-06-20,0.234095954,0.484353788,0.002853685
Afghanistan,AFG,2022-06-27,0.23966626,0.524729468,-0.001764419
Afghanistan,AFG,2022-07-04,0.237629848,0.523594321,-5.99E-05
Afghanistan,AFG,2022-07-11,0.234176508,0.511243481,-0.010442894
Afghanistan,AFG,2022-07-18,0.267085102,0.623189312,0.021706024
Afghanistan,AFG,2022-07-25,0.364251043,0.669749263,0.084185409
Afghanistan,AFG,2022-08-01,0.293078451,0.651371273,0.072736861
Afghanistan,AFG,2022-08-08,0.289523977,0.622049309,0.064429423
Afghanistan,AFG,2022-08-15,0.576805408,0.937181793,0.177068355
Afghanistan,AFG,2022-08-22,0.447501955,0.676775382,0.122422068
Afghanistan,AFG,2022-08-29,0.367881103,0.632040015,0.069291348
Afghanistan,AFG,2022-09-05,0.277867731,0.514908956,0.025983408
Afghanistan,AFG,2022-09-12,0.27740185,0.557568176,0.033800523
Afghanistan,AFG,2022-09-19,0.252254583,0.484627102,0.012029767
Afghanistan,AFG,2022-09-26,0.224664816,0.47001745,-0.006058023
Afghanistan,AFG,2022-10-03,0.276898038,0.492105067,0.009261302
Afghanistan,AFG,2022-10-10,0.263829761,0.494477654,0.010461925
Afghanistan,AFG,2022-10-17,0.278399218,0.423545588,-0.009557615
Afghanistan,AFG,2022-10-24,0.278063362,0.411309254,0.000901414
Afghanistan,AFG,2022-10-31,0.24258195,0.417051177,-0.014561985
Afghanistan,AFG,2022-11-07,0.243582797,0.415863881,-0.014781524
Afghanistan,AFG,2022-11-14,0.241252266,0.417692968,-0.026166134
Afghanistan,AFG,2022-11-21,0.253871915,0.413171854,-0.023207352
Afghanistan,AFG,2022-11-28,0.254472916,0.424398347,-0.034280463
Afghanistan,AFG,2022-12-05,0.247788345,0.406105601,-0.046262289
Afghanistan,AFG,2022-12-12,0.24707067,0.533591615,-0.078195959
Afghanistan,AFG,2022-12-19,0.250026846,0.51746261,-0.078061526
Afghanistan,AFG,2022-12-26,0.247904997,0.522983117,-0.09347345
Afghanistan,AFG,2022-12-30,0.247987906,0.52321754,-0.092674334
Albania,ALB,2020-01-01,0,0,0
Albania,ALB,2020-01-06,0,0,0
Albania,ALB,2020-01-13,0,0,0
Albania,ALB,2020-01-20,0,0,0
Albania,ALB,2020-01-27,-0.221735524,-0.221735524,-0.221735524
Albania,ALB,2020-02-03,0.010629539,0.010629539,0.010629539
Albania,ALB,2020-02-10,0.010629539,0.010629539,0.010629539
Albania,ALB,2020-02-17,0.010629539,0.010629539,0.010629539
Albania,ALB,2020-02-24,0.010629539,0.010629539,0.010629539
Albania,ALB,2020-03-02,0.043750811,0.043750811,0.043750811
Albania,ALB,2020-03-09,0.043750811,0.043750811,0.043750811
Albania,ALB,2020-03-16,0.043750811,0.043750811,0.043750811
Albania,ALB,2020-03-23,0.043750811,0.043750811,0.043750811
Albania,ALB,2020-03-30,0.043750811,0.043750811,0.043750811
Albania,ALB,2020-04-06,0.096047972,0.096047972,0.096047972
Albania,ALB,2020-04-13,0.096047972,0.096047972,0.096047972
Albania,ALB,2020-04-20,0.096047972,0.096047972,0.096047972
Albania,ALB,2020-04-27,0.096047972,0.096047972,0.096047972
Albania,ALB,2020-05-04,0.148390529,0.148390529,0.148390529
Albania,ALB,2020-05-11,0.148390529,0.148390529,0.148390529
Albania,ALB,2020-05-18,0.148390529,0.148390529,0.148390529
Albania,ALB,2020-05-25,0.148390529,0.148390529,0.148390529
Albania,ALB,2020-06-01,0.207459385,0.207459385,0.207459385
Albania,ALB,2020-06-08,0.207459385,0.207459385,0.207459385
Albania,ALB,2020-06-15,0.207459385,0.207459385,0.207459385
Albania,ALB,2020-06-22,0.207459385,0.207459385,0.207459385
Albania,ALB,2020-06-29,0.207459385,0.207459385,0.207459385
Albania,ALB,2020-07-06,0.485235089,0.485235089,0.485235089
Albania,ALB,2020-07-13,0.485235089,0.485235089,0.485235089
Albania,ALB,2020-07-20,0.485235089,0.485235089,0.485235089
Albania,ALB,2020-07-27,0.485235089,0.485235089,0.485235089
Albania,ALB,2020-08-03,0.901297136,0.901297136,0.901297136
Albania,ALB,2020-08-10,0.901297136,0.901297136,0.901297136
Albania,ALB,2020-08-17,0.901297136,0.901297136,0.901297136
Albania,ALB,2020-08-24,0.901297136,0.901297136,0.901297136
Albania,ALB,2020-08-31,0.901297136,0.901297136,0.901297136
Albania,ALB,2020-09-07,0.5578776,0.5578776,0.5578776
Albania,ALB,2020-09-14,0.5578776,0.5578776,0.5578776
Albania,ALB,2020-09-21,0.5578776,0.5578776,0.5578776
Albania,ALB,2020-09-28,0.5578776,0.5578776,0.5578776
Albania,ALB,2020-10-05,0.867930458,0.867930458,0.867930458
Albania,ALB,2020-10-12,0.867930458,0.867930458,0.867930458
Albania,ALB,2020-10-19,0.867930458,0.867930458,0.867930458
Albania,ALB,2020-10-26,0.867930458,0.867930458,0.867930458
Albania,ALB,2020-11-02,2.480721326,2.480721326,2.480721326
Albania,ALB,2020-11-09,2.480721326,2.480721326,2.480721326
Albania,ALB,2020-11-16,2.480721326,2.480721326,2.480721326
Albania,ALB,2020-11-23,2.480721326,2.480721326,2.480721326
Albania,ALB,2020-11-30,2.480721326,2.480721326,2.480721326
Albania,ALB,2020-12-07,1.273097263,1.273097263,1.273097263
Albania,ALB,2020-12-14,1.273097263,1.273097263,1.273097263
Albania,ALB,2020-12-21,1.273097263,1.273097263,1.273097263
Albania,ALB,2020-12-28,1.273097263,1.273097263,1.273097263
Albania,ALB,2021-01-04,0.713193368,0.713193368,0.713193368
Albania,ALB,2021-01-11,0.713193368,0.713193368,0.713193368
Albania,ALB,2021-01-18,0.713193368,0.713193368,0.713193368
Albania,ALB,2021-01-25,0.713193368,0.713193368,0.713193368
Albania,ALB,2021-02-01,2.313226318,2.313226318,2.313226318
Albania,ALB,2021-02-08,2.313226318,2.313226318,2.313226318
Albania,ALB,2021-02-15,2.313226318,2.313226318,2.313226318
Albania,ALB,2021-02-22,2.313226318,2.313226318,2.313226318
Albania,ALB,2021-03-01,1.703894236,1.703894236,1.703894236
Albania,ALB,2021-03-08,1.703894236,1.703894236,1.703894236
Albania,ALB,2021-03-15,1.703894236,1.703894236,1.703894236
Albania,ALB,2021-03-22,1.703894236,1.703894236,1.703894236
Albania,ALB,2021-03-29,1.703894236,1.703894236,1.703894236
Albania,ALB,2021-04-05,0.82725854,0.82725854,0.82725854
Albania,ALB,2021-04-12,0.82725854,0.82725854,0.82725854
Albania,ALB,2021-04-19,0.82725854,0.82725854,0.82725854
Albania,ALB,2021-04-26,0.82725854,0.82725854,0.82725854
Albania,ALB,2021-05-03,0.23893818,0.23893818,0.23893818
Albania,ALB,2021-05-10,0.23893818,0.23893818,0.23893818
Albania,ALB,2021-05-17,0.23893818,0.23893818,0.23893818
Albania,ALB,2021-05-24,0.23893818,0.23893818,0.23893818
Albania,ALB,2021-05-31,0.23893818,0.23893818,0.23893818
Albania,ALB,2021-06-07,0.267855968,0.267855968,0.267855968
Albania,ALB,2021-06-14,0.267855968,0.267855968,0.267855968
Albania,ALB,2021-06-21,0.267855968,0.267855968,0.267855968
Albania,ALB,2021-06-28,0.267855968,0.267855968,0.267855968
Albania,ALB,2021-07-05,0.102520673,0.102520673,0.102520673
Albania,ALB,2021-07-12,0.102520673,0.102520673,0.102520673
Albania,ALB,2021-07-19,0.102520673,0.102520673,0.102520673
Albania,ALB,2021-07-26,0.102520673,0.102520673,0.102520673
Albania,ALB,2021-08-02,0.461836669,0.461836669,0.461836669
Albania,ALB,2021-08-09,0.461836669,0.461836669,0.461836669
Albania,ALB,2021-08-16,0.461836669,0.461836669,0.461836669
Albania,ALB,2021-08-23,0.461836669,0.461836669,0.461836669
Albania,ALB,2021-08-30,0.461836669,0.461836669,0.461836669
Albania,ALB,2021-09-06,1.182367762,1.182367762,1.182367762
Albania,ALB,2021-09-13,1.182367762,1.182367762,1.182367762
Albania,ALB,2021-09-20,1.182367762,1.182367762,1.182367762
Albania,ALB,2021-09-27,1.182367762,1.182367762,1.182367762
Albania,ALB,2021-10-04,1.054946395,1.054946395,1.054946395
Albania,ALB,2021-10-11,1.054946395,1.054946395,1.054946395
Albania,ALB,2021-10-18,1.054946395,1.054946395,1.054946395
Albania,ALB,2021-10-25,1.054946395,1.054946395,1.054946395
Albania,ALB,2021-11-01,0.909820261,0.909820261,0.909820261
Albania,ALB,2021-11-08,0.909820261,0.909820261,0.909820261
Albania,ALB,2021-11-15,0.909820261,0.909820261,0.909820261
Albania,ALB,2021-11-22,0.909820261,0.909820261,0.909820261
Albania,ALB,2021-11-29,0.909820261,0.909820261,0.909820261
Albania,ALB,2021-12-06,0.865414585,0.865414585,0.865414585
Albania,ALB,2021-12-13,0.865414585,0.865414585,0.865414585
Albania,ALB,2021-12-20,0.865414585,0.865414585,0.865414585
Albania,ALB,2021-12-27,0.865414585,0.865414585,0.865414585
Albania,ALB,2022-01-03,1.054558565,1.054558565,1.054558565
Albania,ALB,2022-01-10,1.054558565,1.054558565,1.054558565
Albania,ALB,2022-01-17,1.054558565,1.054558565,1.054558565
Albania,ALB,2022-01-24,1.054558565,1.054558565,1.054558565
Albania,ALB,2022-01-31,1.054558565,1.054558565,1.054558565
Albania,ALB,2022-02-07,1.040287958,1.040287958,1.040287958
Albania,ALB,2022-02-14,1.040287958,1.040287958,1.040287958
Albania,ALB,2022-02-21,1.040287958,1.040287958,1.040287958
Albania,ALB,2022-02-28,1.040287958,1.040287958,1.040287958
Albania,ALB,2022-03-07,-0.050939696,-0.050939696,-0.050939696
Albania,ALB,2022-03-14,-0.050939696,-0.050939696,-0.050939696
Albania,ALB,2022-03-21,-0.050939696,-0.050939696,-0.050939696
Albania,ALB,2022-03-28,-0.050939696,-0.050939696,-0.050939696
Albania,ALB,2022-04-04,0.002227571,0.002227571,0.002227571
Albania,ALB,2022-04-11,0.002227571,0.002227571,0.002227571
Albania,ALB,2022-04-18,0.002227571,0.002227571,0.002227571
Albania,ALB,2022-04-25,0.002227571,0.002227571,0.002227571
Albania,ALB,2022-05-02,0.023057155,0.023057155,0.023057155
Albania,ALB,2022-05-09,0.023057155,0.023057155,0.023057155
Albania,ALB,2022-05-16,0.023057155,0.023057155,0.023057155
Albania,ALB,2022-05-23,0.023057155,0.023057155,0.023057155
Albania,ALB,2022-05-30,0.023057155,0.023057155,0.023057155
Albania,ALB,2022-06-06,-0.059928271,-0.059928271,-0.059928271
Albania,ALB,2022-06-13,-0.059928271,-0.059928271,-0.059928271
Albania,ALB,2022-06-20,-0.059928271,-0.059928271,-0.059928271
Albania,ALB,2022-06-27,-0.059928271,-0.059928271,-0.059928271
Albania,ALB,2022-07-04,0.303155663,0.303155663,0.303155663
Albania,ALB,2022-07-11,0.303155663,0.303155663,0.303155663
Albania,ALB,2022-07-18,0.303155663,0.303155663,0.303155663
Albania,ALB,2022-07-25,0.303155663,0.303155663,0.303155663
Albania,ALB,2022-08-01,0.240281038,0.240281038,0.240281038
Albania,ALB,2022-08-08,0.240281038,0.240281038,0.240281038
Albania,ALB,2022-08-15,0.240281038,0.240281038,0.240281038
Albania,ALB,2022-08-22,0.240281038,0.240281038,0.240281038
Albania,ALB,2022-08-29,0.240281038,0.240281038,0.240281038
Albania,ALB,2022-09-05,-0.261876117,-0.261876117,-0.261876117
Albania,ALB,2022-09-12,-0.261876117,-0.261876117,-0.261876117
Albania,ALB,2022-09-19,-0.261876117,-0.261876117,-0.261876117
Albania,ALB,2022-09-26,-0.261876117,-0.261876117,-0.261876117
Albania,ALB,2022-10-03,0.064861246,0.168482147,-0.043325206
Albania,ALB,2022-10-10,0.049546656,0.134692643,-0.063973461
Albania,ALB,2022-10-17,0.05392045,0.126588233,-0.057341765
Albania,ALB,2022-10-24,0.050868091,0.138858371,-0.062025004
Albania,ALB,2022-10-31,0.052271484,0.155195408,-0.077769057
Albania,ALB,2022-11-07,0.053624059,0.117340484,-0.072147634
Albania,ALB,2022-11-14,0.054745956,0.110335003,-0.069164012
Albania,ALB,2022-11-21,0.074203822,0.115956719,-0.062525337
Albania,ALB,2022-11-28,0.149069679,0.23468622,-0.031104064
Albania,ALB,2022-12-05,0.049698464,0.127378058,-0.108742325
Albania,ALB,2022-12-12,0.35444345,0.35444345,-0.169455173
Albania,ALB,2022-12-19,0.353635532,0.353635532,-0.174432679
Albania,ALB,2022-12-26,0.354070122,0.354070122,-0.19956936
Albania,ALB,2022-12-30,0.369256349,0.369256349,-0.191259546
Algeria,DZA,2020-01-01,0,0,0
Algeria,DZA,2020-01-06,0,0,0
Algeria,DZA,2020-01-13,0,0,0
Algeria,DZA,2020-01-20,0,0,0
Algeria,DZA,2020-01-27,-0.012503643,-0.012503643,-0.012503643
Algeria,DZA,2020-02-03,-0.022799628,-0.022799628,-0.022799628
Algeria,DZA,2020-02-10,-0.022799628,-0.022799628,-0.022799628
Algeria,DZA,2020-02-17,-0.022799628,-0.022799628,-0.022799628
Algeria,DZA,2020-02-24,-0.022799628,-0.022799628,-0.022799628
Algeria,DZA,2020-03-02,0.01618347,0.01618347,0.01618347
Algeria,DZA,2020-03-09,0.01618347,0.01618347,0.01618347
Algeria,DZA,2020-03-16,0.01618347,0.01618347,0.01618347
Algeria,DZA,2020-03-23,0.01618347,0.01618347,0.01618347
Algeria,DZA,2020-03-30,0.01618347,0.01618347,0.01618347
Algeria,DZA,2020-04-06,0.025872526,0.025872526,0.025872526
Algeria,DZA,2020-04-13,0.025872526,0.025872526,0.025872526
Algeria,DZA,2020-04-20,0.025872526,0.025872526,0.025872526
Algeria,DZA,2020-04-27,0.025872526,0.025872526,0.025872526
Algeria,DZA,2020-05-04,0.011585769,0.011585769,0.011585769
Algeria,DZA,2020-05-11,0.011585769,0.011585769,0.011585769
Algeria,DZA,2020-05-18,0.011585769,0.011585769,0.011585769
Algeria,DZA,2020-05-25,0.011585769,0.011585769,0.011585769
Algeria,DZA,2020-06-01,0.282294329,0.282294329,0.282294329
Algeria,DZA,2020-06-08,0.282294329,0.282294329,0.282294329
Algeria,DZA,2020-06-15,0.282294329,0.282294329,0.282294329
Algeria,DZA,2020-06-22,0.282294329,0.282294329,0.282294329
Algeria,DZA,2020-06-29,0.282294329,0.282294329,0.282294329
Algeria,DZA,2020-07-06,1.227102951,1.227102951,1.227102951
Algeria,DZA,2020-07-13,1.227102951,1.227102951,1.227102951
Algeria,DZA,2020-07-20,1.227102951,1.227102951,1.227102951
Algeria,DZA,2020-07-27,1.227102951,1.227102951,1.227102951
Algeria,DZA,2020-08-03,0.598396086,0.598396086,0.598396086
Algeria,DZA,2020-08-10,0.598396086,0.598396086,0.598396086
Algeria,DZA,2020-08-17,0.598396086,0.598396086,0.598396086
Algeria,DZA,2020-08-24,0.598396086,0.598396086,0.598396086
Algeria,DZA,2020-08-31,0.598396086,0.598396086,0.598396086
Algeria,DZA,2020-09-07,0.217417776,0.217417776,0.217417776
Algeria,DZA,2020-09-14,0.217417776,0.217417776,0.217417776
Algeria,DZA,2020-09-21,0.217417776,0.217417776,0.217417776
Algeria,DZA,2020-09-28,0.217417776,0.217417776,0.217417776
Algeria,DZA,2020-10-05,0.254800556,0.254800556,0.254800556
Algeria,DZA,2020-10-12,0.254800556,0.254800556,0.254800556
Algeria,DZA,2020-10-19,0.254800556,0.254800556,0.254800556
Algeria,DZA,2020-10-26,0.254800556,0.254800556,0.254800556
Algeria,DZA,2020-11-02,0.799963126,0.799963126,0.799963126
Algeria,DZA,2020-11-09,0.799963126,0.799963126,0.799963126
Algeria,DZA,2020-11-16,0.799963126,0.799963126,0.799963126
Algeria,DZA,2020-11-23,0.799963126,0.799963126,0.799963126
Algeria,DZA,2020-11-30,0.799963126,0.799963126,0.799963126
Algeria,DZA,2020-12-07,0.362645379,0.362645379,0.362645379
Algeria,DZA,2020-12-14,0.362645379,0.362645379,0.362645379
Algeria,DZA,2020-12-21,0.362645379,0.362645379,0.362645379
Algeria,DZA,2020-12-28,0.362645379,0.362645379,0.362645379
Algeria,DZA,2021-01-04,0.293242183,0.401466232,0.05385708
Algeria,DZA,2021-01-11,0.270383682,0.426088317,0.044283216
Algeria,DZA,2021-01-18,0.263743344,0.423333195,0.041292408
Algeria,DZA,2021-01-25,0.244335769,0.406997557,0.036994521
Algeria,DZA,2021-02-01,0.14368897,0.344840424,0.002044263
Algeria,DZA,2021-02-08,0.127211242,0.258593052,-0.039323149
Algeria,DZA,2021-02-15,0.106976145,0.288085439,-0.032671733
Algeria,DZA,2021-02-22,0.106498886,0.270330277,-0.031040146
Algeria,DZA,2021-03-01,0.145320769,0.314043148,-0.020506069
Algeria,DZA,2021-03-08,0.147850091,0.352946247,-0.017869501
Algeria,DZA,2021-03-15,0.148307339,0.349770069,-0.005415925
Algeria,DZA,2021-03-22,0.154677786,0.341967264,-0.003405356
Algeria,DZA,2021-03-29,0.139451978,0.332258159,-0.021065889
Algeria,DZA,2021-04-05,0.142870714,0.423668026,-0.015149005
Algeria,DZA,2021-04-12,0.168409937,0.443597257,-0.006203911
Algeria,DZA,2021-04-19,0.248139893,0.454657654,-0.006188566
Algeria,DZA,2021-04-26,0.187028489,0.439310426,-0.018683577
Algeria,DZA,2021-05-03,0.209469365,0.418144621,-0.014761507
Algeria,DZA,2021-05-10,0.189453059,0.356706658,-0.00879316
Algeria,DZA,2021-05-17,0.194552198,0.344975823,-0.000312829
Algeria,DZA,2021-05-24,0.195911259,0.348495235,-0.01991929
Algeria,DZA,2021-05-31,0.194584404,0.382361347,-0.011530759
Algeria,DZA,2021-06-07,0.212550532,0.439868504,0.015634572
Algeria,DZA,2021-06-14,0.212492691,0.455469447,0.019449219
Algeria,DZA,2021-06-21,0.20983592,0.46943115,0.016948688
Algeria,DZA,2021-06-28,0.25318582,0.508848682,0.009165744
Algeria,DZA,2021-07-05,0.248200668,0.55296734,0.015030585
Algeria,DZA,2021-07-12,0.261650609,0.601780103,0.032967408
Algeria,DZA,2021-07-19,0.302861487,0.653269088,0.046526336
Algeria,DZA,2021-07-26,0.299606206,0.644004369,0.06334776
Algeria,DZA,2021-08-02,0.382770234,0.728953237,0.103006029
Algeria,DZA,2021-08-09,0.33127896,0.695313675,0.082856358
Algeria,DZA,2021-08-16,0.332966378,0.661637255,0.06539069
